,NOUN,.,NUM,ADJ,VERB,DET,ADP,CONJ,X,ADV,PRT,PRON
hoses,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
freeze-out,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plugs,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gaskets,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fittings,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
radiator,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fluids,5.847155358917886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dowguard,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
breakdowns,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
zooms,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thermostats,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thermos,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
insulators,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lay-up,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deductibles,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
coinciding,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plastics,0.00012084121075096966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thermoforming,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
preprinting,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reverse-surface,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
escutcheons,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
light-transmitting,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans-illumination,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
neon,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tubing,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
estimating,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85%,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
aggregate,7.796207145223849e-06,0.0,0.0,7.825542570951586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
built-in,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transparency,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translucency,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fabrication,3.1184828580895395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3-by-6-ft.,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lb.,7.406396787962656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275-300,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
durability,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mountings,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
incorporate,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vacuum-,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pressure-formed,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
molded,0.0,0.0,0.0,0.0,7.962417389919579e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pre-decoration,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smaller-size,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mass-production,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
styrene,2.728672500828347e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acrylic,4.287913929873117e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formability,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
extruded,0.0,0.0,0.0,0.0,5.971813042439685e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pont's,5.847155358917886e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polychemicals,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
methacrylate,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monomer,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
monocite,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheeting,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
impervious,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chipping,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
crazing,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cellulose,3.8981035726119245e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
butyrate,3.508293215350732e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
vacuum-formed,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weathering,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
duplex,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
laminate,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two-color,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mpl,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
three-dimensional,0.0,0.0,0.0,0.0001173831385642738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
reproducing,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rotationally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
plastisols,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mylar,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
overlay,3.898103572611924e-06,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trans-illuminated,0.0,0.0,0.0,7.825542570951586e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
polyethylene,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
expectancy,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
incorporates,0.0,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fabricating,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billboards,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
advancements,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
billboard,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
translucent,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lumen,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shielded,0.0,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
obstruct,0.0,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adhesive,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
flood-lighted,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-sheet,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
back-lighted,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cutouts,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triangles,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
revolve,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sec.,7.406396787962656e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ft.,3.1184828580895395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001287664177182591,0.0,0.0,0.0
25-ft.,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
changeable,0.0,0.0,0.0,6.521285475792988e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
characterizes,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snap-in,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adaptaplex,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
weather-resistant,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pegs,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
waffle-pattern,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thermoformed,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24-in.,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36-in.,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
brackets,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cemented,0.0,0.0,0.0,0.0,1.9906043474798948e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stainless,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrugated,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
injection-molded,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
installations,6.236965716179079e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
formulation,6.626776073440271e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
tenite,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
snug-grip,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
plasti-bars,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
azusa,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27-in.,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.080-in.,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sprayed,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.025-in.,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
large-area,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
right-angled,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corrugations,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
two-dimensional,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
quicker,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bathtub,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wrestle,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
400-lb.,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
doorway,1.9490517863059623e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
non-bearing,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
studs,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shim,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
shimming,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stud,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
stair,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
drywall,1.1694310717835772e-05,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
schmitt,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
erects,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homebuilders,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rethink,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
build-better-for-less,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
earthmoving,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roadbuilding,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lessens,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
on-site,0.0,0.0,0.0,2.6085141903171954e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driveways,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
builder-dealer,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
short-cutting,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teaming,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
trusses,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
roofing,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mark-up,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cosponsored,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
teamwork,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new-house,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
palletized,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unitized,0.0,0.0,0.0,0.0,3.317673912466492e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
asphalt,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hardboard,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
gypsum,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wallboard,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
sheathing,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
acoustical,0.0,0.0,0.0,3.912771285475793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
materials-handling,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
homebuilding,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nlrda,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strap,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
strapping,0.0,0.0,0.0,0.0,1.3270695649865965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carloading,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.50,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"15,500-lb.",3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fork-lift,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
wide-door,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.30/mbf,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$1.65,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48'',3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30'',3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mccracken,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
packets,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7'',3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"48,000",0.0,0.0,5.9705057018329455e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bd/ft,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lb,3.1184828580895395e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50',3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
loose-loaded,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12',3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
forklift,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unloading,0.0,0.0,0.0,0.0,2.654139129973193e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21%,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6%,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.07/cwt,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lb-plus,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carloads,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$4/mbf,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6-b,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
floating-load,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.054/mbf,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
water-proof,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.75,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$2.30/mbf,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nrlda's,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
dealer's,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
truckdriver,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
unloads,0.0,0.0,0.0,0.0,6.635347824932983e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
manhours,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
handiest,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
berea,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
time-&-motion,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
nahb,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bricklaying,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scr,7.796207145223849e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$81,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$43.50,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$7.50,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$36,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
easy-to-spot,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100-brick,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
corner-posts,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
scaffold,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hand-level,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156,0.0,0.0,0.00017911517105498835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lendrum,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
carpenter,2.3388621435671545e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
three-men-and-a-helper,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.10-a-minute,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.03,1.5592414290447698e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
pound-foolish,0.0,0.0,0.0,1.3042570951585977e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
smart,0.0,0.0,0.0,9.129799666110184e-05,0.0,0.0,0.0,0.0,0.0,2.228610906821778e-05,0.0,0.0
anachronism,1.1694310717835772e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
$.65,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
finisher,3.898103572611924e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
